Rank,Name,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
9519,Farming Simulator 2011,Simulation,0,0.13,0,0,0.13
9520,Margot's Word Brain,Puzzle,0.12,0,0,0.01,0.13
9521,Spider-Man: Battle for New York,Platform,0.12,0,0,0.01,0.13
9522,Imagine: Fashion Designer,Simulation,0.1,0.02,0,0.01,0.13
9523,Pop'n Music Portable,Misc,0,0,0.13,0,0.13
9524,Nintendo Puzzle Collection,Puzzle,0,0,0.13,0,0.13
9525,Borderlands: Double Game Add-On Pack,Shooter,0.1,0.02,0,0.01,0.13
9526,Otogi: Myth of Demons,Action,0.08,0.02,0.03,0,0.13
9527,The Price is Right 2010 Edition,Misc,0.12,0,0,0.01,0.13
9528,Army Men: Soldiers of Misfortune,Shooter,0.12,0,0,0.01,0.13
9529,Alter Echo,Shooter,0.06,0.05,0,0.02,0.13
9530,Walt Disney Pictures Presents: The Wild,Platform,0.09,0.03,0,0,0.13
9531,Puzzle de Harvest Moon,Puzzle,0.12,0,0,0.01,0.13
9532,Reader Rabbit Kindergarten,Misc,0.12,0,0,0.01,0.13
9533,Onechanbara: Bikini Samurai Squad,Action,0.11,0.01,0,0.01,0.13
9534,Metal Max 3,Role-Playing,0,0,0.13,0,0.13
9535,Rock Band Track Pack Volume 1,Misc,0.06,0.05,0,0.02,0.13
9536,Puyo Puyo!! 20th Anniversary,Puzzle,0,0,0.13,0,0.13
9537,Hour of Victory,Shooter,0.1,0.01,0,0.01,0.13
9538,Namco Soccer Prime Goal,Sports,0,0,0.12,0.01,0.13
9539,NBA 08,Sports,0.06,0.05,0,0.02,0.13
9540,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,Action,0,0,0.13,0,0.13
9541,Monster Hunter Frontier Online,Role-Playing,0,0,0.13,0,0.13
9542,Green Lantern: Rise of the Manhunters,Action,0.09,0.03,0,0.01,0.13
9543,Shin Megami Tensei: Digital Devil Saga,Role-Playing,0.06,0.05,0,0.02,0.13
9544,7 Wonders of the Ancient World,Puzzle,0.1,0.01,0,0.01,0.13
9545,Backyard Baseball '09,Sports,0.12,0,0,0.01,0.13
9546,Puppies 3D,Misc,0.08,0.04,0,0.01,0.13
9547,Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution,Misc,0,0,0.13,0,0.13
9548,Mystic Ark,Role-Playing,0,0,0.13,0,0.13
9549,Just Cause 2,Action,0,0.1,0,0.03,0.13
9550,Ty the Tasmanian Tiger 2: Bush Rescue,Platform,0.09,0.03,0,0,0.13
9551,Venetica,Role-Playing,0.07,0.04,0,0.02,0.13
9552,Teenage Mutant Ninja Turtles 2: Battle Nexus,Action,0.1,0.03,0,0,0.13
9553,LEGO Racers 2,Racing,0.06,0.05,0,0.02,0.13
9554,Backyard Baseball,Sports,0.1,0.03,0,0,0.13
9555,Transformers: War for Cybertron -- Decepticons,Action,0.11,0.01,0,0.01,0.13
9556,Overlord: Raising Hell,Action,0.07,0.04,0,0.02,0.13
9557,Sega GT,Racing,0,0,0.13,0,0.13
9558,Fuse (Insomniac),Shooter,0.08,0.04,0,0.01,0.13
9559,Cabela's Dangerous Hunts 2009,Sports,0.12,0,0,0.01,0.13
9560,Legends of Wrestling,Fighting,0.1,0.03,0,0,0.13
9561,Space Bust-A-Move,Puzzle,0.1,0.02,0,0.01,0.13
9562,Legend of the Guardians: The Owls of Ga'Hoole,Action,0.11,0.01,0,0.01,0.13
9563,Gunstar Heroes,Shooter,0,0,0.13,0,0.13
9564,All-Star Baseball 2004,Sports,0.1,0.03,0,0,0.13
9565,Tamagotchi no Pichi Pichi Omisecchi,Action,0,0,0.13,0,0.13
9566,Shining Wind,Role-Playing,0,0,0.13,0,0.13
9567,Brothers in Arms: Double Time,Shooter,0.11,0,0,0.01,0.13
9568,Portal Runner,Platform,0.06,0.05,0,0.02,0.13
9569,Pokémon: For Ho-Oh the Bells Toll!: Game Boy Advance Video,Misc,0.09,0.03,0,0,0.13
9570,Pro Evolution Soccer 2016,Sports,0.04,0.08,0,0.01,0.13
9571,Batman: Arkham Knight,Action,0.08,0.03,0,0.01,0.13
9572,Warriors Orochi 2,Action,0.06,0.05,0,0.02,0.13
9573,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,Platform,0.06,0.05,0,0.02,0.13
9574,Need for Speed: ProStreet,Racing,0.11,0.01,0,0.01,0.13
9575,Assault: Retribution,Action,0.07,0.05,0,0.01,0.13
9576,Sengoku Basara 3 Utage,Action,0,0,0.13,0,0.13
9577,Spartan: Total Warrior,Action,0.1,0.03,0,0,0.13
9578,Gravity Rush Remastered,Action,0.02,0.05,0.04,0.01,0.13
9579,Rock Band Track Pack Volume 2,Misc,0.11,0,0,0.01,0.13
9580,City Crisis,Simulation,0.06,0.05,0,0.02,0.13
9581,Zapper: One Wicked Cricket!,Platform,0.1,0.03,0,0,0.13
9582,Star Wars: Clone Wars,Shooter,0.1,0.03,0,0,0.13
9583,Assassination Classroom: Grand Siege on Kuro-sensei,Action,0,0,0.13,0,0.13
9584,Dynasty Warriors 5 Empires,Action,0.11,0.01,0,0.01,0.13
9585,High Rollers Casino,Misc,0.1,0.03,0,0,0.13
9586,Advent Rising,Action,0.1,0.03,0,0,0.13
9587,Surf Riders,Sports,0.07,0.05,0,0.01,0.13
9588,Torino 2006,Sports,0.06,0.05,0,0.02,0.13
9589,Nobunaga no Yabou: Ranseiki,Strategy,0,0,0.13,0,0.13
9590,Derby Stallion Advance,Sports,0,0,0.12,0,0.13
9591,PBR: Out of the Chute,Sports,0.12,0,0,0.01,0.13
9592,Monopoly Party,Misc,0.1,0.03,0,0,0.13
9593,LEGO Batman 2: DC Super Heroes,Action,0.05,0.07,0,0.01,0.13
9594,Thor: God of Thunder,Action,0.09,0.03,0,0.01,0.13
9595,TOCA Race Driver 2: Ultimate Racing Simulator,Racing,0.09,0.03,0,0,0.13
9596,The Price is Right: Decades,Misc,0.12,0,0,0.01,0.13
9597,Snood,Puzzle,0.09,0.03,0,0,0.13
9598,The Sky Crawlers: Innocent Aces,Simulation,0.09,0.02,0.01,0.01,0.13
9599,Avatar: The Last Airbender - Into the Inferno,Adventure,0.11,0.01,0,0.01,0.13
9600,Fit in Six,Sports,0.12,0,0,0.01,0.13
9601,Monster Jam: Urban Assault,Racing,0.06,0.05,0,0.02,0.13
9602,Ice Age: Dawn of the Dinosaurs,Action,0.09,0.03,0,0.01,0.13
9603,DT Racer,Racing,0.06,0.05,0,0.02,0.13
9604,SimAnimals Africa,Simulation,0.1,0.01,0,0.01,0.13
9605,Deepak Chopra's Leela,Misc,0.07,0.05,0,0.01,0.13
9606,Twister Mania,Misc,0.1,0.01,0,0.01,0.13
9607,World Cup Golf: Professional Edition,Sports,0.07,0.05,0,0.01,0.13
9608,Black Dawn,Simulation,0.07,0.05,0,0.01,0.13
9609,Soccer Tsuku: Pro Soccer Club o Tsukurou!,Sports,0,0,0.13,0,0.13
9610,428: Fuusa Sareta Shibuya de,Adventure,0,0,0.13,0,0.13
9611,Kelly Slater's Pro Surfer,Sports,0.09,0.03,0,0,0.13
9612,Warriors of Might and Magic,Adventure,0.07,0.05,0,0.01,0.13
9613,Drome Racers,Racing,0.06,0.05,0,0.02,0.13
9614,X-Men: Next Dimension,Fighting,0.1,0.03,0,0,0.13
9615,Impossible Mission,Platform,0.12,0,0,0.01,0.13
9616,NCIS,Adventure,0.07,0.04,0,0.02,0.13
9617,Cabela's Dangerous Hunts 2011,Sports,0.12,0,0,0.01,0.13
9618,Garfield's Fun Fest,Platform,0.07,0.04,0,0.01,0.13
9619,7th Dragon 2020-II,Role-Playing,0,0,0.13,0,0.13
9620,Doukyuusei 2,Role-Playing,0,0,0.13,0,0.13
9621,SkullMonkeys,Platform,0.07,0.05,0,0.01,0.13
9622,Cloudy With a Chance of Meatballs,Platform,0.11,0,0,0.01,0.13
9623,Burnout,Racing,0.09,0.03,0,0,0.13
9624,Zenses: Ocean,Puzzle,0.11,0.01,0,0.01,0.13
9625,Ben 10 Galactic Racing,Racing,0.08,0.03,0,0.01,0.13
9626,Teenage Mutant Ninja Turtles: Arcade Attack,Action,0.12,0,0,0.01,0.13
9627,Baroque,Role-Playing,0.05,0.04,0.02,0.01,0.13
9628,Left Brain Right Brain 2,Misc,0.12,0,0,0.01,0.13
9629,Dynasty Warriors: Gundam Reborn,Action,0,0,0.13,0,0.13
9630,Kidz Sports: Crazy Golf,Sports,0.11,0,0,0.01,0.13
9631,Little Battlers eXperience: Wars,Strategy,0,0,0.13,0,0.13
9632,Victorious: Time to Shine,Action,0.12,0,0,0.01,0.13
9633,NBA Ballers: Phenom,Sports,0.09,0.03,0,0,0.13
9634,Aikatsu! 365 Idol Days,Adventure,0,0,0.13,0,0.13
9635,Petz Puppyz & Kittenz,Misc,0.12,0,0,0.01,0.13
9636,Crash Tag Team Racing,Racing,0.09,0.03,0,0,0.13
9637,Freedom Fighters,Shooter,0.1,0.03,0,0,0.13
9638,The Stronghold Collection,Strategy,0.03,0.08,0,0.02,0.13
9639,Operation Abyss: New Tokyo Legacy,Role-Playing,0.04,0.01,0.06,0.02,0.13
9640,Transformer: Rise of the Dark Spark,Action,0.04,0.05,0.01,0.02,0.13
9641,Mega Man X Collection,Misc,0.1,0.03,0,0,0.13
9642,Detana TwinBee Yahho! Deluxe Pack,Shooter,0,0,0.13,0,0.13
9643,Dragon Ball: Origins,Action,0.09,0.03,0,0.01,0.13
9644,Last Ranker,Role-Playing,0,0,0.13,0,0.13
9645,Quantum Redshift,Racing,0.09,0.03,0,0,0.13
9646,Smash Court Tennis Pro Tournament 2,Sports,0.06,0.05,0,0.02,0.13
9647,Eat Lead: The Return of Matt Hazard,Shooter,0.1,0.01,0,0.01,0.13
9648,Battleborn,Shooter,0.08,0.04,0,0.01,0.13
9649,Legends of Wrestling II,Fighting,0.09,0.03,0,0,0.13
9650,Power Pro Kun Pocket 13,Sports,0,0,0.13,0,0.13
9651,Armed and Dangerous,Shooter,0.09,0.03,0,0,0.13
9652,Jurassic: The Hunted,Shooter,0.12,0,0,0.01,0.13
9653,Adventures to Go!,Role-Playing,0.1,0,0.01,0.01,0.13
9654,Conduit 2,Shooter,0.07,0.04,0,0.01,0.13
9655,Supremacy MMA,Fighting,0.06,0.04,0,0.02,0.13
9656,World Soccer Winning Eleven 2002,Sports,0,0,0.12,0.01,0.13
9657,Geometry Wars: Galaxies,Shooter,0.11,0,0,0.01,0.13
9658,Actua Tennis,Sports,0.07,0.05,0,0.01,0.13
9659,Horse Life,Simulation,0.09,0.02,0,0.01,0.13
9660,Monster Truck Madness,Racing,0.09,0.03,0,0,0.12
9661,Sonic Jam,Platform,0,0,0.12,0,0.12
9662,Puella Magi Madoka Magica Portable,Role-Playing,0,0,0.12,0,0.12
9663,Ninja Reflex,Action,0.11,0.01,0,0.01,0.12
9664,Peter Jacobsen's Golden Tee Golf,Sports,0.07,0.05,0,0.01,0.12
9665,Calling,Adventure,0.07,0.04,0,0.01,0.12
9666,Marvel Avengers: Battle for Earth,Action,0.07,0.04,0,0.01,0.12
9667,Disney's Atlantis: The Lost Empire,Platform,0.09,0.03,0,0,0.12
9668,Nippon Daihyou Team no Kantoku ni Narou! Sekaihatsu Soccer RPG,Sports,0,0,0.12,0,0.12
9669,Charm Girls Club: My Fashion Mall,Simulation,0.12,0,0,0.01,0.12
9670,Where the Wild Things Are,Platform,0.11,0,0,0.01,0.12
9671,High Velocity: Mountain Racing Challenge,Racing,0,0,0.12,0,0.12
9672,NHL 2K7,Sports,0.11,0,0,0.01,0.12
9673,Resident Evil,Action,0,0,0.12,0,0.12
9674,Capcom vs. SNK 2: Millionaire Fighting 2001,Fighting,0,0,0.12,0,0.12
9675,Criticom,Fighting,0.07,0.05,0,0.01,0.12
9676,SCORE International Baja 1000: The Official Game,Racing,0.11,0.01,0,0.01,0.12
9677,Disney Sing It: Party Hits,Misc,0.1,0.01,0,0.01,0.12
9678,Sleeping Dogs,Action,0.06,0.05,0,0.02,0.12
9679,Mega Man X: Command Mission,Role-Playing,0.1,0.02,0,0,0.12
9680,Diner Dash: Sizzle & Serve,Puzzle,0.11,0,0,0.01,0.12
9681,After Hours Athletes,Sports,0,0.1,0,0.03,0.12
9682,Lego Star Wars: The Force Awakens,Action,0.03,0.07,0,0.02,0.12
9683,Worms 3D,Strategy,0.06,0.05,0,0.02,0.12
9684,Clock Tower: The First Fear,Adventure,0,0,0.12,0.01,0.12
9685,Kidou Senshi Gundam Seed Battle Destiny,Action,0,0,0.12,0,0.12
9686,Godzilla Unleashed: Double Smash,Action,0.11,0,0,0.01,0.12
9687,Star Trek: Conquest,Strategy,0.11,0.01,0,0.01,0.12
9688,"Kilari: Na-san, Mon Meilleur Ami",Simulation,0,0,0.12,0,0.12
9689,Strikers 1945,Shooter,0.07,0.05,0,0.01,0.12
9690,Ochaken no Heya DS,Simulation,0,0,0.12,0,0.12
9691,Obscure: The Aftermath,Action,0.12,0,0,0.01,0.12
9692,Galidor: Defenders of the Outer Dimension,Action,0.09,0.03,0,0,0.12
9693,Tom Clancy's Splinter Cell Trilogy,Action,0,0.1,0,0.03,0.12
9694,WRC: FIA World Rally Championship,Racing,0,0.1,0,0.02,0.12
9695,Fire ProWrestling S: 6Men Scramble,Fighting,0,0,0.12,0,0.12
9696,Blackwater,Shooter,0.09,0.02,0,0.01,0.12
9697,Pryzm Chapter One: The Dark Unicorn,Adventure,0.06,0.05,0,0.02,0.12
9698,Gundam Battle Royale,Action,0,0,0.12,0,0.12
9699,Solitaire & Mahjong,Puzzle,0.11,0,0,0.01,0.12
9700,Zen-Nippon Pro Wrestling: Ouja no Kon,Fighting,0,0,0.12,0.01,0.12
9701,NASCAR 2005: Chase for the Cup,Racing,0.1,0.02,0,0,0.12
9702,Homefront: The Revolution,Shooter,0.05,0.07,0,0.01,0.12
9703,"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 12: CR Shinseiki Evangelion - Shito, Futatabi",Misc,0,0,0.12,0,0.12
9704,Guilty Gear X,Fighting,0.06,0.05,0,0.02,0.12
9705,Deadliest Catch: Sea of Chaos,Sports,0.12,0,0,0.01,0.12
9706,One Piece: Pirate Warriors 2,Action,0,0,0.12,0,0.12
9707,NHL 2002,Sports,0.09,0.03,0,0,0.12
9708,Disney's PK: Out of the Shadows,Platform,0.06,0.05,0,0.02,0.12
9709,Mugen no Frontier: Super Robot Taisen OG Saga EXCEED,Role-Playing,0,0,0.12,0,0.12
9710,Karaoke Revolution,Misc,0.12,0,0,0.01,0.12
9711,Echo Night,Adventure,0.03,0.02,0.07,0.01,0.12
9712,Are You Smarter than a 5th Grader? Game Time,Puzzle,0.12,0,0,0.01,0.12
9713,Rocket League,Sports,0.03,0.09,0,0.01,0.12
9714,Wild ARMs 5 (jp sales),Role-Playing,0,0,0.12,0,0.12
9715,Tom Clancy's Splinter Cell: Blacklist,Action,0.05,0.07,0,0.01,0.12
9716,Gladiator Begins,Action,0.05,0.01,0.05,0.01,0.12
9717,Colony Wars III: Red Sun,Simulation,0.07,0.05,0,0.01,0.12
9718,Magic: The Gathering - Battlemage,Strategy,0.07,0.05,0,0.01,0.12
9719,The King of Fighters '94,Fighting,0,0,0.12,0,0.12
9720,DS Yamamura Misa Suspense: Maiko Kogiku - Kisha Katherine - Sougiya Isa Akashi - Koto ni Maru Hana Sanrin: Kyoto Satujin Jinken File,Adventure,0,0,0.12,0,0.12
9721,Puzzle Quest 2,Puzzle,0.11,0,0,0.01,0.12
9722,All Kamen Rider: Rider Generation,Action,0,0,0.12,0,0.12
9723,The King of Fighters '98 Ultimate Match,Fighting,0.04,0.03,0.03,0.01,0.12
9724,Onechanbara: Bikini Zombie Slayers,Action,0.11,0,0,0.01,0.12
9725,Puzzle Quest: Challenge of the Warlords,Puzzle,0.06,0.05,0,0.02,0.12
9726,Angry Birds Star Wars,Strategy,0.05,0.04,0,0.03,0.12
9727,Guardian's Crusade,Role-Playing,0.07,0.05,0,0.01,0.12
9728,Undead Knights,Action,0.05,0.01,0.06,0.01,0.12
9729,Final Fantasy XIV: Heavensward,Action,0,0.05,0.06,0.01,0.12
9730,Lemony Snicket's A Series of Unfortunate Events,Platform,0.09,0.03,0,0,0.12
9731,MotoGP 3 - Official Game of MotoGP,Racing,0.06,0.05,0,0.02,0.12
9732,Makai Kingdom: Chronicles of the Sacred Tome,Role-Playing,0.06,0.05,0,0.02,0.12
9733,The Ant Bully,Platform,0.09,0.02,0,0,0.12
9734,M&M's Kart Racing,Racing,0.11,0,0,0.01,0.12
9735,Bomberman Party Edition,Puzzle,0.07,0.05,0,0.01,0.12
9736,Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,Misc,0,0,0.12,0,0.12
9737,Dragon Ball Z: Battle of Z,Fighting,0,0.04,0.06,0.02,0.12
9738,Eyeshield 21: Max Devil Power,Role-Playing,0,0,0.12,0,0.12
9739,Summon Night 3,Role-Playing,0,0,0.12,0,0.12
9740,O.D.T.: Escape... Or Die Trying,Adventure,0.07,0.05,0,0.01,0.12
9741,Madden NFL 06,Sports,0.11,0,0,0.01,0.12
9742,Escape The Museum,Adventure,0.11,0.01,0,0.01,0.12
9743,Fuse (Insomniac),Shooter,0.06,0.04,0,0.02,0.12
9744,Record of Agarest War Zero,Strategy,0.09,0,0.03,0.01,0.12
9745,Lunar: Dragon Song,Role-Playing,0.11,0,0,0.01,0.12
9746,Break 'Em All,Puzzle,0.11,0,0,0.01,0.12
9747,WWE SmackDown vs Raw 2008,Fighting,0.11,0.01,0,0.01,0.12
9748,MotoGP 14,Racing,0.04,0.06,0,0.02,0.12
9749,Cars 2,Racing,0.1,0.01,0,0.01,0.12
9750,Major League Baseball 2K8 Fantasy All-Stars,Sports,0.11,0,0,0.01,0.12
9751,Super Robot Wars OG Saga: Masou Kishin II - Revelation of Evil God,Strategy,0,0,0.12,0,0.12
9752,Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable,Shooter,0,0,0.12,0,0.12
9753,San Goku Shi V,Strategy,0,0,0.12,0,0.12
9754,Puzzle Kingdoms,Puzzle,0.11,0,0,0.01,0.12
9755,The Lord of the Rings: Aragorn's Quest,Action,0.1,0.02,0,0.01,0.12
9756,WRC 5: FIA World Rally Championship,Sports,0.02,0.09,0,0.02,0.12
9757,Red Faction II,Shooter,0.09,0.03,0,0,0.12
9758,Daikaijyuu Monogatari II,Role-Playing,0,0,0.12,0,0.12
9759,Rock Band Track Pack Volume 2,Misc,0.06,0.05,0,0.02,0.12
9760,Voodoo Vince,Platform,0.09,0.03,0,0,0.12
9761,Bodycount,Shooter,0.05,0.06,0,0.02,0.12
9762,Gundam Memories: Tatakai no Kioku,Action,0,0,0.12,0,0.12
9763,Megamind: Ultimate Showdown,Action,0.07,0.04,0,0.01,0.12
9764,Kaijuu Busters,Action,0,0,0.12,0,0.12
9765,Neopets Petpet Adventures: The Wand of Wishing,Adventure,0.11,0,0,0.01,0.12
9766,Ferrari Challenge Trofeo Pirelli,Racing,0.06,0.05,0,0.02,0.12
9767,Virtua Fighter CG Portrait Series Vol.4: Pai Chan,Misc,0,0,0.12,0,0.12
9768,Chase: Hollywood Stunt Driver,Racing,0.09,0.03,0,0,0.12
9769,The X Files: Resist or Serve,Adventure,0.06,0.05,0,0.02,0.12
9770,Mobile Suit Gundam Side Story: Missing Link,Action,0,0,0.12,0,0.12
9771,Saru! Get You! Million Monkeys,Platform,0,0,0.12,0,0.12
9772,Curious George,Action,0.06,0.05,0,0.02,0.12
9773,Crush3D,Platform,0.07,0.04,0,0.01,0.12
9774,Zathura,Adventure,0.06,0.05,0,0.02,0.12
9775,Lovely Lisa,Simulation,0.11,0,0,0.01,0.12
9776,Medarot DS: Kabuto / Kuwagata Ver.,Role-Playing,0,0,0.12,0,0.12
9777,Mountain Sports,Sports,0.11,0,0,0.01,0.12
9778,Tenchu: Shadow Assassins,Action,0.03,0.03,0.05,0.01,0.12
9779,NPPL: Championship Paintball 2009,Shooter,0.1,0.01,0,0.01,0.12
9780,Lost Planet 3,Shooter,0.07,0.04,0.01,0.01,0.12
9781,Making History: The Great War,Strategy,0,0,0.12,0,0.12
9782,Shin Megami Tensei: Devil Survivor 2,Role-Playing,0,0.03,0.09,0,0.12
9783,The God of War Trilogy,Action,0,0.07,0.03,0.02,0.12
9784,Dance Paradise,Misc,0.1,0.01,0,0.01,0.12
9785,Backyard Baseball '10,Sports,0.11,0,0,0.01,0.12
9786,Blazblue: Continuum Shift Extend,Fighting,0.03,0.05,0.02,0.02,0.12
9787,Cel Damage,Racing,0.09,0.03,0,0,0.12
9788,Go! Sudoku,Puzzle,0.11,0,0,0.01,0.12
9789,Alice: Madness Returns,Adventure,0,0.1,0,0.02,0.12
9790,SSX 3,Sports,0.09,0.03,0,0,0.12
9791,My Chinese Coach,Misc,0.11,0.01,0,0.01,0.12
9792,DiRT 2,Racing,0.06,0.04,0,0.01,0.12
9793,Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi B,Misc,0,0,0.12,0,0.12
9794,The King of Fighters Collection: The Orochi Saga,Fighting,0.11,0,0,0.01,0.12
9795,Atelier Annie: Alchemists of Sera Island,Role-Playing,0.08,0,0.03,0.01,0.12
9796,Breakdown,Adventure,0.09,0.03,0,0,0.12
9797,Rush,Racing,0.11,0,0,0.01,0.12
9798,Ecco the Dolphin,Adventure,0,0,0.12,0,0.12
9799,The Legend of Heroes: Trails of Cold Steel II,Role-Playing,0.01,0,0.11,0,0.12
9800,Looney Tunes: Sheep Raider,Platform,0.07,0.05,0,0.01,0.12
9801,Yard Sale Hidden Treasures: Sunnyville,Puzzle,0.11,0,0,0.01,0.12
9802,Harvest Moon 2 GBC,Simulation,0,0,0.12,0,0.12
9803,Killer is Dead,Action,0.08,0.02,0.01,0.01,0.12
9804,Lost in Shadow,Platform,0.1,0,0.01,0.01,0.12
9805,Cory in the House,Action,0.11,0,0,0.01,0.12
9806,X2: Wolverine's Revenge,Platform,0.09,0.02,0,0,0.12
9807,McDROID,Strategy,0,0,0.12,0,0.12
9808,Gallop Racer 2000,Sports,0,0,0.11,0.01,0.12
9809,Showdown: Legends of Wrestling,Fighting,0.09,0.03,0,0,0.12
9810,Macross Triangle Frontier,Action,0,0,0.12,0,0.12
9811,Chessmaster: The Art of Learning,Misc,0.11,0,0,0.01,0.12
9812,Petz Fantasy: Moonlight Magic,Simulation,0.11,0,0,0.01,0.12
9813,Gundam Breaker 3,Action,0,0,0.12,0,0.12
9814,My Farm Around the World,Simulation,0.11,0,0,0.01,0.12
9815,Fat Princess: Fistful of Cake,Action,0.08,0.02,0,0.02,0.12
9816,Zubo,Misc,0.09,0.03,0,0.01,0.12
9817,Street Hoops,Sports,0.09,0.02,0,0,0.12
9818,NFL QB Club 2001,Sports,0.11,0.01,0,0,0.12
9819,Earthworm Jim 3D,Platform,0.1,0.02,0,0,0.12
9820,Rocket: Robot on Wheels,Platform,0.1,0.02,0,0,0.12
9821,Densha De Go! 64,Simulation,0,0,0.05,0.07,0.12
9822,Godzilla: Destroy All Monsters Melee,Fighting,0.09,0.03,0,0,0.12
9823,The Daring Game for Girls,Adventure,0.11,0,0,0.01,0.12
9824,Conception II: Children of the Seven Stars,Role-Playing,0.09,0,0.03,0.01,0.12
9825,Animal Genius,Puzzle,0.11,0,0,0.01,0.12
9826,Sega Soccer Slam,Sports,0.06,0.05,0,0.02,0.12
9827,Zenses: Rainforest,Puzzle,0.1,0.01,0,0.01,0.12
9828,Dora the Explorer: Dora Saves the Mermaids,Platform,0.06,0.05,0,0.02,0.12
9829,Grand Theft Auto: San Andreas,Action,0.08,0.03,0,0.01,0.12
9830,Phantasy Star Universe,Role-Playing,0.09,0.02,0,0.01,0.12
9831,Skate City Heroes,Sports,0.11,0,0,0.01,0.12
9832,NASCAR Unleashed,Racing,0.11,0,0,0.01,0.12
9833,2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race,Racing,0.09,0.03,0,0,0.12
9834,College Hoops 2K6,Sports,0.11,0,0,0.01,0.12
9835,Mytran Wars,Strategy,0.08,0.02,0,0.02,0.12
9836,MX vs. ATV Untamed,Racing,0.11,0,0,0.01,0.12
9837,Prince of Persia: Rival Swords,Action,0.08,0.02,0,0.02,0.12
9838,Mahou Shoujo Lyrical Nanoha A's Portable: The Gears of Destiny,Fighting,0,0,0.12,0,0.12
9839,Gungnir: Mayari no Gunshin to Eiyuu Sensou,Role-Playing,0.07,0,0.04,0.01,0.12
9840,Dodge Racing: Charger vs Challenger,Racing,0.11,0,0,0.01,0.12
9841,Fate/Extra CCC,Action,0,0,0.12,0,0.12
9842,Rocksmith,Misc,0.06,0.04,0,0.01,0.12
9843,MTV Sports: Pure Ride,Sports,0.07,0.05,0,0.01,0.12
9844,Sonic Adventure 2,Platform,0,0,0.12,0,0.12
9845,Burning Road,Racing,0.07,0.05,0,0.01,0.12
9846,Slayers,Role-Playing,0,0,0.12,0,0.12
9847,Super Robot Wars OG Saga: Masou Kishin - The Lord of Elemental,Strategy,0,0,0.12,0,0.12
9848,IndyCar Series,Racing,0.06,0.05,0,0.02,0.12
9849,Space Chimps,Platform,0.06,0.05,0,0.02,0.12
9850,Crash Superpack: Crash Bandicoot 2: N-Tranced / Crash Nitro Kart,Misc,0.09,0.03,0,0,0.12
9851,Famicom Mini: TwinBee,Shooter,0,0,0.12,0,0.12
9852,4 Game Fun Pack: Monopoly / Boggle / Yahtzee / Battleship,Misc,0.11,0,0,0.01,0.12
9853,Gladiator: Sword of Vengeance,Action,0.06,0.05,0,0.02,0.12
9854,nail'd,Racing,0.08,0.02,0,0.02,0.12
9855,PixelJunk Monsters Deluxe,Strategy,0.11,0,0,0.01,0.12
9856,Tom Clancy's EndWar,Strategy,0.1,0.01,0,0.01,0.12
9857,Ultimate Card Games,Misc,0.09,0.03,0,0,0.12
9858,Jikkyou Powerful Pro Yakyuu 8 Ketteiban,Sports,0,0,0.12,0,0.12
9859,Rubik's World,Puzzle,0.1,0.01,0,0.01,0.12
9860,Lost Magic,Role-Playing,0.09,0,0.02,0.01,0.12
9861,Wallace & Gromit: Curse of the Were-Rabbit,Adventure,0.06,0.05,0,0.02,0.12
9862,DreamWorks Super Star Kartz,Racing,0.08,0.03,0,0.01,0.12
9863,Minute to Win It,Misc,0.11,0,0,0.01,0.12
9864,The Bible Game,Misc,0.09,0.03,0,0,0.12
9865,NFL Head Coach,Sports,0.09,0.03,0,0,0.12
9866,Pinball Hall of Fame: The Williams Collection,Misc,0.11,0,0,0.01,0.12
9867,Medarot 4: Kabuto / Kuwagata Version,Role-Playing,0,0,0.12,0,0.12
9868,Backyard Sports Football: Rookie Rush,Sports,0.11,0,0,0.01,0.12
9869,Sacred 3,Role-Playing,0.03,0.05,0.02,0.02,0.12
9870,Major League Baseball 2K6,Sports,0.11,0,0,0.01,0.12
9871,Vacation Isle: Beach Party,Misc,0.09,0.02,0,0.01,0.12
9872,Fit in Six,Sports,0.11,0,0,0.01,0.12
9873,Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces,Shooter,0,0,0.12,0,0.12
9874,"Ed, Edd n Eddy: The Mis-Edventures",Platform,0.08,0.03,0,0,0.12
9875,Onimusha: Blade Warriors,Fighting,0.06,0.05,0,0.02,0.12
9876,Tecmo Bowl: Kickoff,Sports,0.11,0,0,0.01,0.12
9877,Disney's Extreme Skate Adventure,Sports,0.09,0.02,0,0,0.12
9878,Akuji the Heartless,Platform,0.07,0.04,0,0.01,0.12
9879,NBA 2K2,Sports,0.09,0.02,0,0,0.12
9880,7 Days to Die,Action,0.03,0.07,0,0.02,0.12
9881,Monster Jam: Path of Destruction,Racing,0.11,0,0,0.01,0.12
9882,Everybody Dance,Misc,0.11,0,0,0.01,0.12
